block_id,task_id,activity_type,dept,asset_type,section_id,line_type,km,asset_age_years,days_since_maintenance,severity,crew_type,crew_experience_band,tasks_in_block,block_permits,start_hour,is_night,month,is_monsoon,access_difficulty,nominal_duration_min,actual_duration_min,overran,overrun_min,overrun_reason
H002167,TRD-009,TRD_MAST_REPAIR,TRD,ohe_mast,DIV01,single,117.14,12.8,668,important,ohe_team,C,1,power_block,19,0,7,1,easy,90,65,0,0,
H002168,TRD-004,TRD_MAST_REPAIR,TRD,ohe_mast,MAIN11,double,165.59,27.9,266,important,ohe_team,C,2,power_block,8,0,3,0,hard,75,70,0,0,
H002169,TRD-035,TRD_MAST_REPAIR,TRD,ohe_mast,MAIN01,double,6.29,0.7,659,critical,ohe_team,B,3,power_block,19,0,7,1,moderate,75,75,0,0,
H002170,TRD-059,TRD_MAST_REPAIR,TRD,ohe_mast,BRCH02,single,26.91,29.2,387,important,ohe_team,C,1,power_block,1,1,11,0,easy,90,100,1,10,late_start
H002171,SNT-027,SNT_CABLE_WORK,SNT,signal,MAIN04,double,57.43,30.5,321,critical,signal_team,B,3,traffic_block,3,1,8,1,easy,105,105,0,0,
H002172,TRD-012,TRD_MAST_REPAIR,TRD,ohe_mast,BRCH04,single,48.94,9.7,786,critical,ohe_team,C,2,power_block,10,0,9,1,moderate,75,80,1,5,scope
H002173,ENG-026,ENG_TAMPING,ENG,track_segment,MAIN11,double,177.25,10.6,349,critical,track_machine,C,2,power_block|traffic_block,12,0,3,0,easy,135,110,0,0,
H002174,TRD-067,TRD_MAST_REPAIR,TRD,ohe_mast,MAIN11,double,173.98,24.3,710,critical,ohe_team,B,2,power_block,22,0,6,1,easy,75,55,0,0,
H002175,TRD-037,TRD_MAST_REPAIR,TRD,ohe_mast,MAIN11,double,161.43,24.0,534,critical,ohe_team,C,5,power_block,13,0,5,0,easy,75,75,0,0,
H002176,SNT-020,SNT_AXLE_COUNTER,SNT,track_circuit,MAIN03,double,41.09,12.7,216,routine,signal_team,C,2,disconnection|traffic_block,23,1,6,1,moderate,75,100,1,25,late_start
H002177,ENG-044,ENG_RAIL_RENEWAL,ENG,track_segment,MAIN11,double,171.4,13.6,225,routine,track_gang,A,3,power_block|traffic_block,9,0,11,0,moderate,165,110,0,0,
H002178,TRD-020,TRD_MAST_REPAIR,TRD,ohe_mast,MAIN02,double,16.52,25.2,565,critical,ohe_team,C,2,power_block,1,1,9,1,moderate,75,90,1,15,scope
H002179,ENG-030,ENG_WELD_REPAIR,ENG,track_segment,MAIN08,double,118.4,29.2,383,critical,track_gang,B,1,traffic_block,15,0,11,0,moderate,90,70,0,0,
H002180,ENG-073,ENG_WELD_REPAIR,ENG,track_segment,MAIN08,double,118.06,27.8,255,critical,track_gang,C,4,traffic_block,13,0,8,1,easy,75,80,1,5,traffic_clearance
H002181,TRD-032,TRD_MAST_REPAIR,TRD,ohe_mast,MAIN08,double,110.65,22.0,451,important,ohe_team,B,1,power_block,10,0,6,1,moderate,90,80,0,0,
H002182,ENG-019,ENG_BALLAST_SCREENING,ENG,track_segment,MAIN04,double,59.74,28.1,300,important,track_machine,B,4,power_block|traffic_block,14,0,2,0,moderate,225,225,0,0,
H002183,TRD-040,TRD_MAST_REPAIR,TRD,ohe_mast,MAIN02,double,23.63,7.9,596,important,ohe_team,B,5,power_block,20,0,9,1,moderate,90,100,1,10,late_start
H002184,TRD-030,TRD_TENSIONING,TRD,ohe_section,MAIN09,double,125.95,5.9,427,critical,ohe_tower_car,A,2,power_block|traffic_block,11,0,12,0,easy,105,130,1,25,traffic_clearance
H002185,ENG-039,ENG_WELD_REPAIR,ENG,track_segment,MAIN01,double,5.4,9.8,261,important,track_gang,A,2,traffic_block,0,1,7,1,moderate,75,70,0,0,
H002186,TRD-053,TRD_MAST_REPAIR,TRD,ohe_mast,BRCH04,single,46.98,19.5,753,critical,ohe_team,B,3,power_block,18,0,10,0,easy,90,75,0,0,
H002187,SNT-010,SNT_TRACK_CIRCUIT,SNT,track_circuit,MAIN03,double,36.42,15.8,373,important,signal_team,B,1,disconnection,14,0,4,0,hard,60,55,0,0,
H002188,ENG-029,ENG_TAMPING,ENG,track_segment,DIV01,single,107.85,20.7,325,important,track_machine,B,1,power_block|traffic_block,17,0,10,0,hard,105,95,0,0,
H002189,TRD-030,TRD_TENSIONING,TRD,ohe_section,MAIN09,double,125.95,5.9,427,critical,ohe_tower_car,B,2,power_block|traffic_block,1,1,11,0,moderate,105,95,0,0,
H002190,ENG-040,ENG_TAMPING,ENG,track_segment,MAIN02,double,19.86,31.5,15,routine,track_machine,B,2,power_block|traffic_block,14,0,5,0,hard,120,120,0,0,
H002191,TRD-022,TRD_MAST_REPAIR,TRD,ohe_mast,DIV01,single,110.17,16.2,350,routine,ohe_team,A,1,power_block,5,0,11,0,moderate,90,50,0,0,
H002192,TRD-027,TRD_MAST_REPAIR,TRD,ohe_mast,DIV01,single,118.76,2.7,783,critical,ohe_team,A,1,power_block,10,0,7,1,easy,90,55,0,0,
H002193,ENG-022,ENG_RAIL_RENEWAL,ENG,track_segment,MAIN09,double,123.09,3.7,268,important,track_gang,A,1,power_block|traffic_block,9,0,4,0,easy,150,100,0,0,
H002194,TRD-054,TRD_MAST_REPAIR,TRD,ohe_mast,MAIN07,double,98.01,13.3,494,routine,ohe_team,B,2,power_block,22,0,9,1,moderate,90,75,0,0,
H002195,ENG-060,ENG_RAIL_RENEWAL,ENG,track_segment,MAIN07,double,97.77,8.6,252,important,track_gang,C,2,power_block|traffic_block,4,1,11,0,easy,150,365,1,215,crew
H002196,ENG-066,ENG_WELD_REPAIR,ENG,track_segment,BRCH04,single,44.44,16.9,370,critical,track_gang,C,1,traffic_block,15,0,6,1,moderate,75,90,1,15,scope
H002197,ENG-058,ENG_RAIL_RENEWAL,ENG,track_segment,MAIN01,double,0.64,0.8,362,important,track_gang,B,1,power_block|traffic_block,10,0,3,0,moderate,165,115,0,0,
H002198,ENG-055,ENG_WELD_REPAIR,ENG,track_segment,MAIN02,double,20.37,31.7,310,important,track_gang,B,1,traffic_block,1,1,12,0,easy,75,60,0,0,
H002199,TRD-028,TRD_CONTACT_WIRE,TRD,ohe_section,DIV01,single,108.59,15.6,333,important,ohe_tower_car,A,2,power_block|traffic_block,19,0,6,1,easy,180,145,0,0,
H002200,ENG-043,ENG_BALLAST_SCREENING,ENG,track_segment,MAIN04,double,53.76,24.9,353,important,track_machine,A,1,power_block|traffic_block,13,0,1,0,easy,240,325,1,85,crew
H002201,TRD-052,TRD_MAST_REPAIR,TRD,ohe_mast,BRCH03,single,42.64,9.1,403,routine,ohe_team,B,1,power_block,11,0,7,1,moderate,90,65,0,0,
H002202,SNT-009,SNT_SIGNAL_TESTING,SNT,signal,MAIN09,double,126.6,30.2,80,routine,signal_team,A,2,disconnection,15,0,4,0,hard,30,20,0,0,
H002203,TRD-043,TRD_MAST_REPAIR,TRD,ohe_mast,MAIN03,double,36.67,21.6,293,routine,ohe_team,C,2,power_block,18,0,6,1,easy,90,85,0,0,
H002204,ENG-020,ENG_WELD_REPAIR,ENG,track_segment,MAIN02,double,25.16,9.3,331,important,track_gang,B,3,traffic_block,10,0,8,1,moderate,75,70,0,0,
H002205,TRD-013,TRD_MAST_REPAIR,TRD,ohe_mast,MAIN01,double,2.05,31.6,802,critical,ohe_team,A,3,power_block,19,0,12,0,moderate,105,70,0,0,
H002206,TRD-049,TRD_MAST_REPAIR,TRD,ohe_mast,MAIN07,double,95.81,16.1,302,routine,ohe_team,A,1,power_block,16,0,9,1,moderate,90,60,0,0,
H002207,ENG-006,ENG_WELD_REPAIR,ENG,track_segment,MAIN11,double,179.31,29.1,103,routine,track_gang,B,4,traffic_block,19,0,7,1,moderate,90,100,1,10,traffic_clearance
H002208,TRD-069,TRD_OHE_INSULATOR,TRD,ohe_section,BRCH01,single,2.9,26.1,330,critical,ohe_team,A,4,power_block,6,0,5,0,moderate,45,80,1,35,weather
H002209,ENG-026,ENG_TAMPING,ENG,track_segment,MAIN11,double,177.25,10.6,349,critical,track_machine,B,1,power_block|traffic_block,21,0,10,0,easy,135,105,0,0,
H002210,TRD-020,TRD_MAST_REPAIR,TRD,ohe_mast,MAIN02,double,16.52,25.2,565,critical,ohe_team,B,5,power_block,6,0,11,0,easy,75,80,1,5,scope
H002211,ENG-013,ENG_WELD_REPAIR,ENG,track_segment,BRCH02,single,18.41,23.9,199,important,track_gang,B,4,traffic_block,6,0,8,1,moderate,75,70,0,0,
H002212,TRD-030,TRD_TENSIONING,TRD,ohe_section,MAIN09,double,125.95,5.9,427,critical,ohe_tower_car,B,1,power_block|traffic_block,3,1,7,1,moderate,105,155,1,50,material
H002213,ENG-035,ENG_BALLAST_SCREENING,ENG,track_segment,MAIN05,double,73.97,21.5,329,critical,track_machine,A,2,power_block|traffic_block,10,0,8,1,moderate,210,180,0,0,
H002214,ENG-033,ENG_RAIL_RENEWAL,ENG,track_segment,MAIN09,double,130.15,26.1,34,routine,track_gang,C,1,power_block|traffic_block,13,0,11,0,easy,165,135,0,0,
H002215,ENG-013,ENG_WELD_REPAIR,ENG,track_segment,BRCH02,single,18.41,23.9,199,important,track_gang,B,3,traffic_block,5,0,8,1,easy,75,60,0,0,
H002216,ENG-051,ENG_BALLAST_SCREENING,ENG,track_segment,MAIN11,double,154.21,26.8,302,critical,track_machine,C,4,power_block|traffic_block,10,0,1,0,moderate,240,310,1,70,scope
H002217,TRD-032,TRD_MAST_REPAIR,TRD,ohe_mast,MAIN08,double,110.65,22.0,451,important,ohe_team,B,2,power_block,1,1,2,0,moderate,90,75,0,0,
H002218,ENG-005,ENG_BALLAST_SCREENING,ENG,track_segment,MAIN11,double,169.9,24.1,322,critical,track_machine,B,1,power_block|traffic_block,22,0,10,0,easy,210,180,0,0,
H002219,ENG-023,ENG_BALLAST_SCREENING,ENG,track_segment,MAIN09,double,121.66,9.0,268,routine,track_machine,B,3,power_block|traffic_block,19,0,8,1,moderate,195,190,0,0,
H002220,ENG-032,ENG_BALLAST_SCREENING,ENG,track_segment,MAIN03,double,43.5,18.8,334,important,track_machine,C,3,power_block|traffic_block,18,0,9,1,moderate,225,265,1,40,scope
H002221,TRD-032,TRD_MAST_REPAIR,TRD,ohe_mast,MAIN08,double,110.65,22.0,451,important,ohe_team,C,5,power_block,8,0,6,1,easy,90,105,1,15,scope
H002222,ENG-064,ENG_TAMPING,ENG,track_segment,MAIN11,double,161.09,13.6,283,important,track_machine,C,2,power_block|traffic_block,18,0,9,1,moderate,120,130,1,10,scope
H002223,TRD-045,TRD_MAST_REPAIR,TRD,ohe_mast,BRCH04,single,51.33,23.6,751,critical,ohe_team,B,4,power_block,18,0,10,0,easy,90,80,0,0,
H002224,ENG-056,ENG_RAIL_RENEWAL,ENG,track_segment,MAIN07,double,99.55,18.2,75,routine,track_gang,C,3,power_block|traffic_block,5,0,12,0,easy,195,185,0,0,
H002225,ENG-042,ENG_BALLAST_SCREENING,ENG,track_segment,MAIN10,double,140.69,10.6,296,routine,track_machine,A,3,power_block|traffic_block,2,1,5,0,easy,210,155,0,0,
H002226,TRD-005,TRD_MAST_REPAIR,TRD,ohe_mast,BRCH04,single,49.05,0.9,736,critical,ohe_team,A,4,power_block,9,0,11,0,moderate,75,60,0,0,
H002227,ENG-005,ENG_BALLAST_SCREENING,ENG,track_segment,MAIN11,double,169.9,24.1,322,critical,track_machine,A,1,power_block|traffic_block,11,0,10,0,easy,210,135,0,0,
H002228,ENG-061,ENG_BALLAST_SCREENING,ENG,track_segment,DIV01,single,104.86,15.3,267,critical,track_machine,A,2,power_block|traffic_block,11,0,2,0,moderate,195,160,0,0,
H002229,ENG-075,ENG_BALLAST_SCREENING,ENG,track_segment,MAIN06,double,79.02,2.0,252,important,track_machine,A,2,power_block|traffic_block,8,0,5,0,moderate,240,160,0,0,
H002230,ENG-007,ENG_TAMPING,ENG,track_segment,MAIN06,double,86.45,31.2,298,critical,track_machine,B,2,power_block|traffic_block,7,0,9,1,moderate,105,110,1,5,late_start
H002231,ENG-007,ENG_TAMPING,ENG,track_segment,MAIN06,double,86.45,31.2,298,critical,track_machine,C,3,power_block|traffic_block,20,0,3,0,moderate,105,180,1,75,scope
H002232,TRD-051,TRD_MAST_REPAIR,TRD,ohe_mast,BRCH03,single,40.91,21.2,676,important,ohe_team,B,3,power_block,18,0,4,0,moderate,90,80,0,0,
H002233,SNT-026,SNT_TRACK_CIRCUIT,SNT,track_circuit,BRCH03,single,42.73,0.8,158,routine,signal_team,A,2,disconnection,20,0,9,1,easy,60,35,0,0,
H002234,TRD-063,TRD_MAST_REPAIR,TRD,ohe_mast,BRCH02,single,22.52,3.0,717,routine,ohe_team,C,5,power_block,15,0,4,0,easy,75,75,0,0,
H002235,ENG-042,ENG_BALLAST_SCREENING,ENG,track_segment,MAIN10,double,140.69,10.6,296,routine,track_machine,A,2,power_block|traffic_block,22,0,4,0,hard,210,160,0,0,
H002236,SNT-014,SNT_CABLE_WORK,SNT,signal,DIV01,single,106.13,16.7,144,routine,signal_team,B,2,traffic_block,18,0,7,1,easy,105,75,0,0,
H002237,TRD-004,TRD_MAST_REPAIR,TRD,ohe_mast,MAIN11,double,165.59,27.9,266,important,ohe_team,C,1,power_block,19,0,5,0,easy,75,65,0,0,
H002238,ENG-059,ENG_BALLAST_SCREENING,ENG,track_segment,MAIN08,double,115.6,25.2,348,critical,track_machine,C,1,power_block|traffic_block,4,1,9,1,easy,210,225,1,15,late_start
H002239,ENG-044,ENG_RAIL_RENEWAL,ENG,track_segment,MAIN11,double,171.4,13.6,225,routine,track_gang,A,2,power_block|traffic_block,3,1,5,0,easy,165,115,0,0,
H002240,TRD-023,TRD_MAST_REPAIR,TRD,ohe_mast,MAIN10,double,137.35,26.0,222,routine,ohe_team,C,5,power_block,14,0,6,1,easy,90,90,0,0,
H002241,TRD-048,TRD_MAST_REPAIR,TRD,ohe_mast,MAIN08,double,116.54,15.3,429,critical,ohe_team,B,2,power_block,20,0,7,1,easy,90,85,0,0,
H002242,ENG-031,ENG_WELD_REPAIR,ENG,track_segment,BRCH01,single,3.54,12.8,308,important,track_gang,A,4,traffic_block,11,0,2,0,easy,75,95,1,20,late_start
H002243,SNT-008,SNT_POINT_OVERHAUL,SNT,point_machine,MAIN04,double,49.4,26.7,5,routine,signal_team,C,3,disconnection|traffic_block,6,0,9,1,moderate,90,115,1,25,traffic_clearance
H002244,TRD-037,TRD_MAST_REPAIR,TRD,ohe_mast,MAIN11,double,161.43,24.0,534,critical,ohe_team,C,3,power_block,1,1,8,1,hard,75,105,1,30,traffic_clearance
H002245,ENG-029,ENG_TAMPING,ENG,track_segment,DIV01,single,107.85,20.7,325,important,track_machine,B,4,power_block|traffic_block,10,0,2,0,hard,105,110,1,5,scope
H002246,TRD-072,TRD_MAST_REPAIR,TRD,ohe_mast,DIV01,single,104.6,15.4,73,routine,ohe_team,A,3,power_block,6,0,6,1,easy,75,50,0,0,
H002247,ENG-046,ENG_BALLAST_SCREENING,ENG,track_segment,MAIN11,double,162.01,29.9,213,important,track_machine,A,3,power_block|traffic_block,9,0,8,1,easy,240,195,0,0,
H002248,ENG-051,ENG_BALLAST_SCREENING,ENG,track_segment,MAIN11,double,154.21,26.8,302,critical,track_machine,B,2,power_block|traffic_block,4,1,12,0,moderate,240,255,1,15,scope
H002249,SNT-028,SNT_CABLE_WORK,SNT,signal,MAIN10,double,145.81,15.1,62,routine,signal_team,A,2,traffic_block,7,0,12,0,easy,120,60,0,0,
H002250,ENG-024,ENG_BALLAST_SCREENING,ENG,track_segment,MAIN07,double,91.27,24.1,368,critical,track_machine,B,2,power_block|traffic_block,20,0,9,1,easy,240,210,0,0,
H002251,TRD-045,TRD_MAST_REPAIR,TRD,ohe_mast,BRCH04,single,51.33,23.6,751,critical,ohe_team,C,2,power_block,17,0,8,1,easy,90,135,1,45,weather
H002252,SNT-004,SNT_CABLE_WORK,SNT,signal,MAIN04,double,53.89,14.5,284,critical,signal_team,B,1,traffic_block,11,0,4,0,easy,120,80,0,0,
H002253,ENG-003,ENG_WELD_REPAIR,ENG,track_segment,BRCH02,single,26.3,28.6,359,critical,track_gang,C,4,traffic_block,11,0,8,1,easy,90,105,1,15,traffic_clearance
H002254,TRD-054,TRD_MAST_REPAIR,TRD,ohe_mast,MAIN07,double,98.01,13.3,494,routine,ohe_team,B,2,power_block,4,1,11,0,moderate,90,75,0,0,
H002255,ENG-071,ENG_WELD_REPAIR,ENG,track_segment,MAIN07,double,96.73,15.2,338,important,track_gang,A,4,traffic_block,17,0,3,0,moderate,105,80,0,0,
H002256,TRD-011,TRD_MAST_REPAIR,TRD,ohe_mast,MAIN05,double,65.81,28.0,783,critical,ohe_team,C,3,power_block,19,0,12,0,easy,90,190,1,100,material
H002257,ENG-012,ENG_WELD_REPAIR,ENG,track_segment,MAIN04,double,59.74,22.6,185,important,track_gang,A,1,traffic_block,20,0,2,0,moderate,90,45,0,0,
H002258,TRD-043,TRD_MAST_REPAIR,TRD,ohe_mast,MAIN03,double,36.67,21.6,293,routine,ohe_team,B,2,power_block,7,0,6,1,hard,90,90,0,0,
H002259,TRD-059,TRD_MAST_REPAIR,TRD,ohe_mast,BRCH02,single,26.91,29.2,387,important,ohe_team,B,1,power_block,18,0,10,0,easy,90,105,1,15,traffic_clearance
H002260,ENG-001,ENG_TAMPING,ENG,track_segment,MAIN08,double,112.23,8.0,244,important,track_machine,C,2,power_block|traffic_block,9,0,4,0,easy,120,110,0,0,
H002261,TRD-037,TRD_MAST_REPAIR,TRD,ohe_mast,MAIN11,double,161.43,24.0,534,critical,ohe_team,A,1,power_block,6,0,1,0,hard,75,60,0,0,
H002262,TRD-055,TRD_MAST_REPAIR,TRD,ohe_mast,MAIN03,double,44.73,29.3,28,routine,ohe_team,C,3,power_block,22,0,4,0,moderate,90,95,1,5,scope
H002263,ENG-061,ENG_BALLAST_SCREENING,ENG,track_segment,DIV01,single,104.86,15.3,267,critical,track_machine,B,4,power_block|traffic_block,0,1,9,1,easy,195,250,1,55,traffic_clearance
H002264,ENG-028,ENG_TAMPING,ENG,track_segment,MAIN03,double,38.46,31.5,173,important,track_machine,B,3,power_block|traffic_block,1,1,8,1,easy,90,100,1,10,scope
H002265,ENG-033,ENG_RAIL_RENEWAL,ENG,track_segment,MAIN09,double,130.15,26.1,34,routine,track_gang,B,3,power_block|traffic_block,0,1,1,0,moderate,165,200,1,35,traffic_clearance
H002266,SNT-033,SNT_SIGNAL_TESTING,SNT,signal,MAIN01,double,4.09,11.5,299,critical,signal_team,A,1,disconnection,8,0,9,1,easy,45,35,0,0,
H002267,SNT-005,SNT_SIGNAL_TESTING,SNT,signal,BRCH03,single,36.99,7.2,281,important,signal_team,C,4,disconnection,4,1,7,1,hard,45,50,1,5,late_start
H002268,SNT-023,SNT_TRACK_CIRCUIT,SNT,track_circuit,DIV01,single,113.93,27.2,273,important,signal_team,C,4,disconnection,2,1,7,1,moderate,45,80,1,35,material
H002269,SNT-032,SNT_TRACK_CIRCUIT,SNT,track_circuit,MAIN09,double,131.21,7.9,129,routine,signal_team,C,2,disconnection,2,1,2,0,easy,60,50,0,0,
H002270,SNT-033,SNT_SIGNAL_TESTING,SNT,signal,MAIN01,double,4.09,11.5,299,critical,signal_team,A,2,disconnection,23,1,11,0,easy,45,30,0,0,
H002271,ENG-022,ENG_RAIL_RENEWAL,ENG,track_segment,MAIN09,double,123.09,3.7,268,important,track_gang,A,2,power_block|traffic_block,4,1,9,1,moderate,150,140,0,0,
H002272,SNT-002,SNT_SIGNAL_TESTING,SNT,signal,MAIN02,double,30.09,20.7,89,important,signal_team,B,2,disconnection,6,0,1,0,easy,30,20,0,0,
H002273,ENG-024,ENG_BALLAST_SCREENING,ENG,track_segment,MAIN07,double,91.27,24.1,368,critical,track_machine,A,3,power_block|traffic_block,0,1,10,0,easy,240,210,0,0,
H002274,TRD-037,TRD_MAST_REPAIR,TRD,ohe_mast,MAIN11,double,161.43,24.0,534,critical,ohe_team,B,4,power_block,4,1,8,1,moderate,75,95,1,20,scope
H002275,ENG-049,ENG_WELD_REPAIR,ENG,track_segment,MAIN11,double,167.52,12.1,194,important,track_gang,C,3,traffic_block,14,0,2,0,hard,75,85,1,10,scope
H002276,ENG-060,ENG_RAIL_RENEWAL,ENG,track_segment,MAIN07,double,97.77,8.6,252,important,track_gang,A,4,power_block|traffic_block,12,0,8,1,hard,150,150,0,0,
H002277,ENG-070,ENG_TAMPING,ENG,track_segment,MAIN03,double,38.08,27.7,27,important,track_machine,A,1,power_block|traffic_block,9,0,2,0,easy,120,125,1,5,crew
H002278,ENG-007,ENG_TAMPING,ENG,track_segment,MAIN06,double,86.45,31.2,298,critical,track_machine,B,1,power_block|traffic_block,21,0,11,0,moderate,105,95,0,0,
H002279,TRD-067,TRD_MAST_REPAIR,TRD,ohe_mast,MAIN11,double,173.98,24.3,710,critical,ohe_team,C,2,power_block,3,1,11,0,easy,75,75,0,0,
H002280,TRD-019,TRD_MAST_REPAIR,TRD,ohe_mast,MAIN04,double,47.28,20.7,470,critical,ohe_team,C,2,power_block,9,0,7,1,moderate,75,75,0,0,
H002281,ENG-017,ENG_BRIDGE_INSPECTION,ENG,bridge,MAIN09,double,125.36,8.7,448,critical,bridge_gang,A,2,traffic_block,10,0,4,0,moderate,150,100,0,0,
H002282,ENG-068,ENG_TAMPING,ENG,track_segment,MAIN08,double,106.63,20.2,186,routine,track_machine,B,2,power_block|traffic_block,9,0,4,0,moderate,120,90,0,0,
H002283,SNT-032,SNT_TRACK_CIRCUIT,SNT,track_circuit,MAIN09,double,131.21,7.9,129,routine,signal_team,B,3,disconnection,23,1,8,1,moderate,60,60,0,0,
H002284,SNT-019,SNT_CABLE_WORK,SNT,signal,MAIN07,double,89.99,26.7,312,critical,signal_team,B,3,traffic_block,0,1,8,1,moderate,105,175,1,70,weather
H002285,TRD-068,TRD_MAST_REPAIR,TRD,ohe_mast,MAIN05,double,71.27,0.5,777,important,ohe_team,A,3,power_block,21,0,1,0,easy,75,50,0,0,
H002286,ENG-067,ENG_BALLAST_SCREENING,ENG,track_segment,MAIN01,double,5.95,4.3,24,routine,track_machine,A,2,power_block|traffic_block,19,0,9,1,easy,240,155,0,0,
H002287,SNT-021,SNT_SIGNAL_TESTING,SNT,signal,BRCH03,single,36.3,27.6,296,critical,signal_team,C,2,disconnection,17,0,7,1,easy,45,45,0,0,
H002288,ENG-042,ENG_BALLAST_SCREENING,ENG,track_segment,MAIN10,double,140.69,10.6,296,routine,track_machine,A,4,power_block|traffic_block,11,0,8,1,easy,210,185,0,0,
H002289,ENG-067,ENG_BALLAST_SCREENING,ENG,track_segment,MAIN01,double,5.95,4.3,24,routine,track_machine,C,2,power_block|traffic_block,17,0,1,0,moderate,240,200,0,0,
H002290,ENG-073,ENG_WELD_REPAIR,ENG,track_segment,MAIN08,double,118.06,27.8,255,critical,track_gang,C,1,traffic_block,1,1,6,1,easy,75,95,1,20,scope
H002291,SNT-029,SNT_TRACK_CIRCUIT,SNT,track_circuit,MAIN04,double,58.01,26.0,230,critical,signal_team,A,3,disconnection,10,0,5,0,moderate,60,65,1,5,scope
H002292,ENG-040,ENG_TAMPING,ENG,track_segment,MAIN02,double,19.86,31.5,15,routine,track_machine,B,2,power_block|traffic_block,6,0,7,1,hard,120,140,1,20,scope
H002293,ENG-063,ENG_RAIL_RENEWAL,ENG,track_segment,BRCH03,single,42.71,25.7,303,critical,track_gang,C,1,power_block|traffic_block,8,0,1,0,moderate,195,235,1,40,traffic_clearance
H002294,TRD-033,TRD_MAST_REPAIR,TRD,ohe_mast,MAIN10,double,144.45,19.1,709,critical,ohe_team,B,2,power_block,12,0,1,0,easy,90,85,0,0,
H002295,TRD-044,TRD_CONTACT_WIRE,TRD,ohe_section,MAIN07,double,101.47,12.8,98,routine,ohe_tower_car,A,4,power_block|traffic_block,13,0,10,0,easy,165,120,0,0,
H002296,TRD-037,TRD_MAST_REPAIR,TRD,ohe_mast,MAIN11,double,161.43,24.0,534,critical,ohe_team,C,3,power_block,22,0,3,0,easy,75,110,1,35,weather
H002297,ENG-060,ENG_RAIL_RENEWAL,ENG,track_segment,MAIN07,double,97.77,8.6,252,important,track_gang,B,5,power_block|traffic_block,11,0,5,0,easy,150,255,1,105,weather
H002298,SNT-023,SNT_TRACK_CIRCUIT,SNT,track_circuit,DIV01,single,113.93,27.2,273,important,signal_team,B,4,disconnection,9,0,11,0,moderate,45,40,0,0,
H002299,ENG-064,ENG_TAMPING,ENG,track_segment,MAIN11,double,161.09,13.6,283,important,track_machine,C,4,power_block|traffic_block,17,0,11,0,hard,120,160,1,40,traffic_clearance
H002300,TRD-037,TRD_MAST_REPAIR,TRD,ohe_mast,MAIN11,double,161.43,24.0,534,critical,ohe_team,C,3,power_block,1,1,4,0,easy,75,80,1,5,late_start
H002301,TRD-067,TRD_MAST_REPAIR,TRD,ohe_mast,MAIN11,double,173.98,24.3,710,critical,ohe_team,C,2,power_block,11,0,9,1,moderate,75,125,1,50,late_start
H002302,SNT-015,SNT_CABLE_WORK,SNT,signal,MAIN01,double,14.39,30.9,290,critical,signal_team,C,1,traffic_block,9,0,10,0,moderate,135,155,1,20,late_start
H002303,SNT-027,SNT_CABLE_WORK,SNT,signal,MAIN04,double,57.43,30.5,321,critical,signal_team,A,1,traffic_block,13,0,12,0,hard,105,75,0,0,
H002304,TRD-045,TRD_MAST_REPAIR,TRD,ohe_mast,BRCH04,single,51.33,23.6,751,critical,ohe_team,B,5,power_block,17,0,1,0,hard,90,100,1,10,traffic_clearance
H002305,ENG-042,ENG_BALLAST_SCREENING,ENG,track_segment,MAIN10,double,140.69,10.6,296,routine,track_machine,A,2,power_block|traffic_block,13,0,4,0,hard,210,165,0,0,
H002306,TRD-071,TRD_CONTACT_WIRE,TRD,ohe_section,MAIN03,double,45.07,0.6,420,important,ohe_tower_car,B,1,power_block|traffic_block,6,0,11,0,easy,195,140,0,0,
H002307,TRD-067,TRD_MAST_REPAIR,TRD,ohe_mast,MAIN11,double,173.98,24.3,710,critical,ohe_team,A,2,power_block,17,0,9,1,easy,75,65,0,0,
H002308,ENG-058,ENG_RAIL_RENEWAL,ENG,track_segment,MAIN01,double,0.64,0.8,362,important,track_gang,B,2,power_block|traffic_block,10,0,5,0,moderate,165,135,0,0,
H002309,TRD-057,TRD_MAST_REPAIR,TRD,ohe_mast,MAIN02,double,24.34,2.1,499,critical,ohe_team,A,3,power_block,9,0,12,0,easy,105,105,0,0,
H002310,ENG-022,ENG_RAIL_RENEWAL,ENG,track_segment,MAIN09,double,123.09,3.7,268,important,track_gang,B,3,power_block|traffic_block,20,0,2,0,easy,150,125,0,0,
H002311,ENG-054,ENG_TAMPING,ENG,track_segment,MAIN02,double,24.44,17.5,202,important,track_machine,A,1,power_block|traffic_block,5,0,10,0,easy,105,65,0,0,
H002312,TRD-049,TRD_MAST_REPAIR,TRD,ohe_mast,MAIN07,double,95.81,16.1,302,routine,ohe_team,C,3,power_block,18,0,7,1,easy,90,75,0,0,
