asset_id,month_index,asset_type,dept,section_id,line_type,age_years,days_since_maintenance,maintenance_interval_days,overdue_ratio,annual_gmt,criticality,failures_to_date,months_since_last_defect,season,is_monsoon,defect_within_30d,drainage_quality,formation_condition,true_hazard
SIG01235,23,signal,SNT,DIV01,single,18.62,100,150,0.667,10.2,4,2,17,post_monsoon,0,0,0.718,0.626,0.1244
SIG01236,0,signal,SNT,DIV01,single,27.6,117,150,0.78,10.2,4,0,13,winter,0,1,0.729,0.694,0.1457
SIG01236,1,signal,SNT,DIV01,single,27.68,3,150,0.02,10.2,4,1,0,winter,0,0,0.729,0.694,0.0001
SIG01236,2,signal,SNT,DIV01,single,27.77,33,150,0.22,10.2,4,1,1,winter,0,0,0.729,0.694,0.0133
SIG01236,3,signal,SNT,DIV01,single,27.85,63,150,0.42,10.2,4,1,2,summer,0,0,0.729,0.694,0.0503
SIG01236,4,signal,SNT,DIV01,single,27.93,93,150,0.62,10.2,4,1,3,summer,0,0,0.729,0.694,0.1082
SIG01236,5,signal,SNT,DIV01,single,28.02,123,150,0.82,10.2,4,1,4,summer,1,1,0.729,0.694,0.2966
SIG01236,6,signal,SNT,DIV01,single,28.1,14,150,0.093,10.2,4,2,0,monsoon,1,0,0.729,0.694,0.0041
SIG01236,7,signal,SNT,DIV01,single,28.18,44,150,0.293,10.2,4,2,1,monsoon,1,0,0.729,0.694,0.0445
SIG01236,8,signal,SNT,DIV01,single,28.27,74,150,0.493,10.2,4,2,2,monsoon,1,0,0.729,0.694,0.1275
SIG01236,9,signal,SNT,DIV01,single,28.35,104,150,0.693,10.2,4,2,3,post_monsoon,0,0,0.729,0.694,0.1495
SIG01236,10,signal,SNT,DIV01,single,28.43,134,150,0.893,10.2,4,2,4,post_monsoon,0,0,0.729,0.694,0.2348
SIG01236,11,signal,SNT,DIV01,single,28.52,164,150,1.093,10.2,4,2,5,post_monsoon,0,0,0.729,0.694,0.3246
SIG01236,12,signal,SNT,DIV01,single,28.6,194,150,1.293,10.2,4,2,6,winter,0,1,0.729,0.694,0.4107
SIG01236,13,signal,SNT,DIV01,single,28.68,15,150,0.1,10.2,4,3,0,winter,0,0,0.729,0.694,0.0032
SIG01236,14,signal,SNT,DIV01,single,28.77,45,150,0.3,10.2,4,3,1,winter,0,0,0.729,0.694,0.0315
SIG01236,15,signal,SNT,DIV01,single,28.85,75,150,0.5,10.2,4,3,2,summer,0,0,0.729,0.694,0.0886
SIG01236,16,signal,SNT,DIV01,single,28.93,105,150,0.7,10.2,4,3,3,summer,0,1,0.729,0.694,0.169
SIG01236,17,signal,SNT,DIV01,single,29.02,0,150,0.0,10.2,4,4,0,summer,1,0,0.729,0.694,0.0
SIG01236,18,signal,SNT,DIV01,single,29.1,30,150,0.2,10.2,4,4,1,monsoon,1,0,0.729,0.694,0.0245
SIG01236,19,signal,SNT,DIV01,single,29.18,60,150,0.4,10.2,4,4,2,monsoon,1,0,0.729,0.694,0.1022
SIG01236,20,signal,SNT,DIV01,single,29.27,90,150,0.6,10.2,4,4,3,monsoon,1,0,0.729,0.694,0.2277
SIG01236,21,signal,SNT,DIV01,single,29.35,120,150,0.8,10.2,4,4,4,post_monsoon,0,0,0.729,0.694,0.2365
SIG01236,22,signal,SNT,DIV01,single,29.43,150,150,1.0,10.2,4,4,5,post_monsoon,0,0,0.729,0.694,0.3448
SIG01236,23,signal,SNT,DIV01,single,29.52,180,150,1.2,10.2,4,4,6,post_monsoon,0,0,0.729,0.694,0.4531
SIG01237,0,signal,SNT,DIV01,single,24.5,236,150,1.573,10.2,5,1,16,winter,0,1,0.687,0.68,0.441
SIG01237,1,signal,SNT,DIV01,single,24.58,9,150,0.06,10.2,5,2,0,winter,0,0,0.687,0.68,0.001
SIG01237,2,signal,SNT,DIV01,single,24.67,39,150,0.26,10.2,5,2,1,winter,0,0,0.687,0.68,0.0204
SIG01237,3,signal,SNT,DIV01,single,24.75,69,150,0.46,10.2,5,2,2,summer,0,0,0.687,0.68,0.0653
SIG01237,4,signal,SNT,DIV01,single,24.83,99,150,0.66,10.2,5,2,3,summer,0,0,0.687,0.68,0.1316
SIG01237,5,signal,SNT,DIV01,single,24.92,129,150,0.86,10.2,5,2,4,summer,1,0,0.687,0.68,0.3535
SIG01237,6,signal,SNT,DIV01,single,25.0,159,150,1.06,10.2,5,2,5,monsoon,1,0,0.687,0.68,0.4976
SIG01237,7,signal,SNT,DIV01,single,25.08,189,150,1.26,10.2,5,2,6,monsoon,1,0,0.687,0.68,0.6379
SIG01237,8,signal,SNT,DIV01,single,25.17,219,150,1.46,10.2,5,2,7,monsoon,1,1,0.687,0.68,0.7635
SIG01237,9,signal,SNT,DIV01,single,25.25,6,150,0.04,10.2,5,3,0,post_monsoon,0,0,0.687,0.68,0.0005
SIG01237,10,signal,SNT,DIV01,single,25.33,36,150,0.24,10.2,5,3,1,post_monsoon,0,0,0.687,0.68,0.0192
SIG01237,11,signal,SNT,DIV01,single,25.42,66,150,0.44,10.2,5,3,2,post_monsoon,0,0,0.687,0.68,0.0664
SIG01237,12,signal,SNT,DIV01,single,25.5,96,150,0.64,10.2,5,3,3,winter,0,0,0.687,0.68,0.1381
SIG01237,13,signal,SNT,DIV01,single,25.58,126,150,0.84,10.2,5,3,4,winter,0,0,0.687,0.68,0.2268
SIG01237,14,signal,SNT,DIV01,single,25.67,156,150,1.04,10.2,5,3,5,winter,0,0,0.687,0.68,0.3228
SIG01237,15,signal,SNT,DIV01,single,25.75,186,150,1.24,10.2,5,3,6,summer,0,1,0.687,0.68,0.4171
SIG01237,16,signal,SNT,DIV01,single,25.83,9,150,0.06,10.2,5,4,0,summer,0,0,0.687,0.68,0.0012
SIG01237,17,signal,SNT,DIV01,single,25.92,39,150,0.26,10.2,5,4,1,summer,1,0,0.687,0.68,0.0416
SIG01237,18,signal,SNT,DIV01,single,26.0,69,150,0.46,10.2,5,4,2,monsoon,1,0,0.687,0.68,0.133
SIG01237,19,signal,SNT,DIV01,single,26.08,99,150,0.66,10.2,5,4,3,monsoon,1,0,0.687,0.68,0.2683
SIG01237,20,signal,SNT,DIV01,single,26.17,129,150,0.86,10.2,5,4,4,monsoon,1,1,0.687,0.68,0.4329
SIG01237,21,signal,SNT,DIV01,single,26.25,7,150,0.047,10.2,5,5,0,post_monsoon,0,0,0.687,0.68,0.0007
SIG01237,22,signal,SNT,DIV01,single,26.33,37,150,0.247,10.2,5,5,1,post_monsoon,0,0,0.687,0.68,0.0244
SIG01237,23,signal,SNT,DIV01,single,26.42,67,150,0.447,10.2,5,5,2,post_monsoon,0,0,0.687,0.68,0.0822
POI01238,0,point_machine,SNT,DIV01,single,4.6,113,120,0.942,10.2,4,2,15,winter,0,0,0.787,0.714,0.1839
POI01238,1,point_machine,SNT,DIV01,single,4.68,143,120,1.192,10.2,4,2,16,winter,0,1,0.787,0.714,0.2639
POI01238,2,point_machine,SNT,DIV01,single,4.77,14,120,0.117,10.2,4,3,0,winter,0,0,0.787,0.714,0.0032
POI01238,3,point_machine,SNT,DIV01,single,4.85,44,120,0.367,10.2,4,3,1,summer,0,0,0.787,0.714,0.0341
POI01238,4,point_machine,SNT,DIV01,single,4.93,74,120,0.617,10.2,4,3,2,summer,0,0,0.787,0.714,0.0955
POI01238,5,point_machine,SNT,DIV01,single,5.02,104,120,0.867,10.2,4,3,3,summer,1,0,0.787,0.714,0.2856
POI01238,6,point_machine,SNT,DIV01,single,5.1,134,120,1.117,10.2,4,3,4,monsoon,1,0,0.787,0.714,0.4291
POI01238,7,point_machine,SNT,DIV01,single,5.18,164,120,1.367,10.2,4,3,5,monsoon,1,0,0.787,0.714,0.5638
POI01238,8,point_machine,SNT,DIV01,single,5.27,194,120,1.617,10.2,4,3,6,monsoon,1,1,0.787,0.714,0.6756
POI01238,9,point_machine,SNT,DIV01,single,5.35,0,120,0.0,10.2,4,4,0,post_monsoon,0,0,0.787,0.714,0.0
POI01238,10,point_machine,SNT,DIV01,single,5.43,30,120,0.25,10.2,4,4,1,post_monsoon,0,0,0.787,0.714,0.0171
POI01238,11,point_machine,SNT,DIV01,single,5.52,60,120,0.5,10.2,4,4,2,post_monsoon,0,0,0.787,0.714,0.0702
POI01238,12,point_machine,SNT,DIV01,single,5.6,90,120,0.75,10.2,4,4,3,winter,0,1,0.787,0.714,0.152
POI01238,13,point_machine,SNT,DIV01,single,5.68,8,120,0.067,10.2,4,5,0,winter,0,0,0.787,0.714,0.0012
POI01238,14,point_machine,SNT,DIV01,single,5.77,38,120,0.317,10.2,4,5,1,winter,0,0,0.787,0.714,0.0304
POI01238,15,point_machine,SNT,DIV01,single,5.85,68,120,0.567,10.2,4,5,2,summer,0,1,0.787,0.714,0.0978
POI01238,16,point_machine,SNT,DIV01,single,5.93,12,120,0.1,10.2,4,6,0,summer,0,0,0.787,0.714,0.003
POI01238,17,point_machine,SNT,DIV01,single,6.02,42,120,0.35,10.2,4,6,1,summer,1,0,0.787,0.714,0.065
POI01238,18,point_machine,SNT,DIV01,single,6.1,72,120,0.6,10.2,4,6,2,monsoon,1,0,0.787,0.714,0.1901
POI01238,19,point_machine,SNT,DIV01,single,6.18,102,120,0.85,10.2,4,6,3,monsoon,1,0,0.787,0.714,0.3603
POI01238,20,point_machine,SNT,DIV01,single,6.27,132,120,1.1,10.2,4,6,4,monsoon,1,1,0.787,0.714,0.5474
POI01238,21,point_machine,SNT,DIV01,single,6.35,19,120,0.158,10.2,4,7,0,post_monsoon,0,0,0.787,0.714,0.0084
POI01238,22,point_machine,SNT,DIV01,single,6.43,49,120,0.408,10.2,4,7,1,post_monsoon,0,0,0.787,0.714,0.0597
POI01238,23,point_machine,SNT,DIV01,single,6.52,79,120,0.658,10.2,4,7,2,post_monsoon,0,0,0.787,0.714,0.1523
POI01239,0,point_machine,SNT,DIV01,single,30.1,260,120,2.167,10.2,5,0,17,winter,0,1,0.779,0.474,0.5254
POI01239,1,point_machine,SNT,DIV01,single,30.18,1,120,0.008,10.2,5,1,0,winter,0,0,0.779,0.474,0.0
POI01239,2,point_machine,SNT,DIV01,single,30.27,31,120,0.258,10.2,5,1,1,winter,0,0,0.779,0.474,0.0195
POI01239,3,point_machine,SNT,DIV01,single,30.35,61,120,0.508,10.2,5,1,2,summer,0,0,0.779,0.474,0.077
POI01239,4,point_machine,SNT,DIV01,single,30.43,91,120,0.758,10.2,5,1,3,summer,0,1,0.779,0.474,0.1646
POI01239,5,point_machine,SNT,DIV01,single,30.52,2,120,0.017,10.2,5,2,0,summer,1,0,0.779,0.474,0.0001
POI01239,6,point_machine,SNT,DIV01,single,30.6,32,120,0.267,10.2,5,2,1,monsoon,1,0,0.779,0.474,0.0398
POI01239,7,point_machine,SNT,DIV01,single,30.68,62,120,0.517,10.2,5,2,2,monsoon,1,1,0.779,0.474,0.1519
POI01239,8,point_machine,SNT,DIV01,single,30.77,19,120,0.158,10.2,5,3,0,monsoon,1,0,0.779,0.474,0.0149
POI01239,9,point_machine,SNT,DIV01,single,30.85,49,120,0.408,10.2,5,3,1,post_monsoon,0,0,0.779,0.474,0.0616
POI01239,10,point_machine,SNT,DIV01,single,30.93,79,120,0.658,10.2,5,3,2,post_monsoon,0,0,0.779,0.474,0.1569
POI01239,11,point_machine,SNT,DIV01,single,31.02,109,120,0.908,10.2,5,3,3,post_monsoon,0,0,0.779,0.474,0.2791
POI01239,12,point_machine,SNT,DIV01,single,31.1,139,120,1.158,10.2,5,3,4,winter,0,1,0.779,0.474,0.4083
POI01239,13,point_machine,SNT,DIV01,single,31.18,2,120,0.017,10.2,5,4,0,winter,0,0,0.779,0.474,0.0001
POI01239,14,point_machine,SNT,DIV01,single,31.27,32,120,0.267,10.2,5,4,1,winter,0,0,0.779,0.474,0.0283
POI01239,15,point_machine,SNT,DIV01,single,31.35,62,120,0.517,10.2,5,4,2,summer,0,0,0.779,0.474,0.1082
POI01239,16,point_machine,SNT,DIV01,single,31.43,92,120,0.767,10.2,5,4,3,summer,0,0,0.779,0.474,0.2283
POI01239,17,point_machine,SNT,DIV01,single,31.52,122,120,1.017,10.2,5,4,4,summer,1,1,0.779,0.474,0.6293
POI01239,18,point_machine,SNT,DIV01,single,31.6,15,120,0.125,10.2,5,5,0,monsoon,1,0,0.779,0.474,0.0109
POI01239,19,point_machine,SNT,DIV01,single,31.68,45,120,0.375,10.2,5,5,1,monsoon,1,0,0.779,0.474,0.106
POI01239,20,point_machine,SNT,DIV01,single,31.77,75,120,0.625,10.2,5,5,2,monsoon,1,0,0.779,0.474,0.291
POI01239,21,point_machine,SNT,DIV01,single,31.85,105,120,0.875,10.2,5,5,3,post_monsoon,0,0,0.779,0.474,0.3139
POI01239,22,point_machine,SNT,DIV01,single,31.93,135,120,1.125,10.2,5,5,4,post_monsoon,0,0,0.779,0.474,0.469
POI01239,23,point_machine,SNT,DIV01,single,32.02,165,120,1.375,10.2,5,5,5,post_monsoon,0,1,0.779,0.474,0.6138
TRA01240,0,track_circuit,SNT,DIV01,single,27.2,273,180,1.517,10.2,3,1,31,winter,0,0,0.826,0.357,0.4463
TRA01240,1,track_circuit,SNT,DIV01,single,27.28,303,180,1.683,10.2,3,1,32,winter,0,0,0.826,0.357,0.4931
TRA01240,2,track_circuit,SNT,DIV01,single,27.37,21,180,0.117,10.2,3,1,33,winter,0,0,0.826,0.357,0.0036
TRA01240,3,track_circuit,SNT,DIV01,single,27.45,51,180,0.283,10.2,3,1,34,summer,0,0,0.826,0.357,0.023
TRA01240,4,track_circuit,SNT,DIV01,single,27.53,81,180,0.45,10.2,3,1,35,summer,0,0,0.826,0.357,0.0589
TRA01240,5,track_circuit,SNT,DIV01,single,27.62,111,180,0.617,10.2,3,1,36,summer,1,1,0.826,0.357,0.1885
TRA01240,6,track_circuit,SNT,DIV01,single,27.7,4,180,0.022,10.2,3,2,0,monsoon,1,0,0.826,0.357,0.0002
TRA01240,7,track_circuit,SNT,DIV01,single,27.78,34,180,0.189,10.2,3,2,1,monsoon,1,0,0.826,0.357,0.0192
TRA01240,8,track_circuit,SNT,DIV01,single,27.87,64,180,0.356,10.2,3,2,2,monsoon,1,0,0.826,0.357,0.0708
TRA01240,9,track_circuit,SNT,DIV01,single,27.95,94,180,0.522,10.2,3,2,3,post_monsoon,0,0,0.826,0.357,0.0886
TRA01240,10,track_circuit,SNT,DIV01,single,28.03,124,180,0.689,10.2,3,2,4,post_monsoon,0,0,0.826,0.357,0.1506
TRA01240,11,track_circuit,SNT,DIV01,single,28.12,154,180,0.856,10.2,3,2,5,post_monsoon,0,0,0.826,0.357,0.2223
TRA01240,12,track_circuit,SNT,DIV01,single,28.2,184,180,1.022,10.2,3,2,6,winter,0,0,0.826,0.357,0.2984
TRA01240,13,track_circuit,SNT,DIV01,single,28.28,214,180,1.189,10.2,3,2,7,winter,0,0,0.826,0.357,0.3739
TRA01240,14,track_circuit,SNT,DIV01,single,28.37,244,180,1.356,10.2,3,2,8,winter,0,1,0.826,0.357,0.4444
TRA01240,15,track_circuit,SNT,DIV01,single,28.45,9,180,0.05,10.2,3,3,0,summer,0,0,0.826,0.357,0.0008
TRA01240,16,track_circuit,SNT,DIV01,single,28.53,39,180,0.217,10.2,3,3,1,summer,0,0,0.826,0.357,0.0164
TRA01240,17,track_circuit,SNT,DIV01,single,28.62,69,180,0.383,10.2,3,3,2,summer,1,0,0.826,0.357,0.0918
TRA01240,18,track_circuit,SNT,DIV01,single,28.7,99,180,0.55,10.2,3,3,3,monsoon,1,0,0.826,0.357,0.1884
TRA01240,19,track_circuit,SNT,DIV01,single,28.78,129,180,0.717,10.2,3,3,4,monsoon,1,0,0.826,0.357,0.3114
TRA01240,20,track_circuit,SNT,DIV01,single,28.87,159,180,0.883,10.2,3,3,5,monsoon,1,0,0.826,0.357,0.4514
TRA01240,21,track_circuit,SNT,DIV01,single,28.95,189,180,1.05,10.2,3,3,6,post_monsoon,0,0,0.826,0.357,0.3462
TRA01240,22,track_circuit,SNT,DIV01,single,29.03,219,180,1.217,10.2,3,3,7,post_monsoon,0,1,0.826,0.357,0.4296
TRA01240,23,track_circuit,SNT,DIV01,single,29.12,3,180,0.017,10.2,3,4,0,post_monsoon,0,0,0.826,0.357,0.0001
TRA01241,0,track_circuit,SNT,DIV01,single,30.5,162,180,0.9,10.2,3,0,3,winter,0,1,0.675,0.642,0.1955
TRA01241,1,track_circuit,SNT,DIV01,single,30.58,16,180,0.089,10.2,3,1,0,winter,0,0,0.675,0.642,0.0021
TRA01241,2,track_circuit,SNT,DIV01,single,30.67,46,180,0.256,10.2,3,1,1,winter,0,0,0.675,0.642,0.019
TRA01241,3,track_circuit,SNT,DIV01,single,30.75,76,180,0.422,10.2,3,1,2,summer,0,0,0.675,0.642,0.0532
TRA01241,4,track_circuit,SNT,DIV01,single,30.83,106,180,0.589,10.2,3,1,3,summer,0,0,0.675,0.642,0.1026
TRA01241,5,track_circuit,SNT,DIV01,single,30.92,136,180,0.756,10.2,3,1,4,summer,1,0,0.675,0.642,0.2757
TRA01241,6,track_circuit,SNT,DIV01,single,31.0,166,180,0.922,10.2,3,1,5,monsoon,1,1,0.675,0.642,0.3903
TRA01241,7,track_circuit,SNT,DIV01,single,31.08,14,180,0.078,10.2,3,2,0,monsoon,1,0,0.675,0.642,0.003
TRA01241,8,track_circuit,SNT,DIV01,single,31.17,44,180,0.244,10.2,3,2,1,monsoon,1,0,0.675,0.642,0.0328
TRA01241,9,track_circuit,SNT,DIV01,single,31.25,74,180,0.411,10.2,3,2,2,post_monsoon,0,0,0.675,0.642,0.0565
TRA01241,10,track_circuit,SNT,DIV01,single,31.33,104,180,0.578,10.2,3,2,3,post_monsoon,0,0,0.675,0.642,0.1109
TRA01241,11,track_circuit,SNT,DIV01,single,31.42,134,180,0.744,10.2,3,2,4,post_monsoon,0,0,0.675,0.642,0.1785
TRA01241,12,track_circuit,SNT,DIV01,single,31.5,164,180,0.911,10.2,3,2,5,winter,0,0,0.675,0.642,0.2543
TRA01241,13,track_circuit,SNT,DIV01,single,31.58,194,180,1.078,10.2,3,2,6,winter,0,0,0.675,0.642,0.3329
TRA01241,14,track_circuit,SNT,DIV01,single,31.67,224,180,1.244,10.2,3,2,7,winter,0,0,0.675,0.642,0.4092
TRA01241,15,track_circuit,SNT,DIV01,single,31.75,254,180,1.411,10.2,3,2,8,summer,0,0,0.675,0.642,0.4791
TRA01241,16,track_circuit,SNT,DIV01,single,31.83,284,180,1.578,10.2,3,2,9,summer,0,0,0.675,0.642,0.5401
TRA01241,17,track_circuit,SNT,DIV01,single,31.92,314,180,1.744,10.2,3,2,10,summer,1,1,0.675,0.642,0.97
TRA01241,18,track_circuit,SNT,DIV01,single,32.0,3,180,0.017,10.2,3,3,0,monsoon,1,0,0.675,0.642,0.0001
TRA01241,19,track_circuit,SNT,DIV01,single,32.08,33,180,0.183,10.2,3,3,1,monsoon,1,0,0.675,0.642,0.0201
TRA01241,20,track_circuit,SNT,DIV01,single,32.17,63,180,0.35,10.2,3,3,2,monsoon,1,0,0.675,0.642,0.0767
TRA01241,21,track_circuit,SNT,DIV01,single,32.25,93,180,0.517,10.2,3,3,3,post_monsoon,0,0,0.675,0.642,0.0994
TRA01241,22,track_circuit,SNT,DIV01,single,32.33,123,180,0.683,10.2,3,3,4,post_monsoon,0,0,0.675,0.642,0.17
TRA01241,23,track_circuit,SNT,DIV01,single,32.42,153,180,0.85,10.2,3,3,5,post_monsoon,0,0,0.675,0.642,0.2519
TRA01242,0,track_circuit,SNT,DIV01,single,16.2,386,180,2.144,10.2,4,2,8,winter,0,0,0.675,0.875,0.5375
TRA01242,1,track_circuit,SNT,DIV01,single,16.28,5,180,0.028,10.2,4,2,9,winter,0,0,0.675,0.875,0.0002
TRA01242,2,track_circuit,SNT,DIV01,single,16.37,35,180,0.194,10.2,4,2,10,winter,0,0,0.675,0.875,0.0098
TRA01242,3,track_circuit,SNT,DIV01,single,16.45,65,180,0.361,10.2,4,2,11,summer,0,0,0.675,0.875,0.0353
TRA01242,4,track_circuit,SNT,DIV01,single,16.53,95,180,0.528,10.2,4,2,12,summer,0,0,0.675,0.875,0.0755
TRA01242,5,track_circuit,SNT,DIV01,single,16.62,125,180,0.694,10.2,4,2,13,summer,1,0,0.675,0.875,0.2022
TRA01242,6,track_circuit,SNT,DIV01,single,16.7,155,180,0.861,10.2,4,2,14,monsoon,1,0,0.675,0.875,0.2974
TRA01242,7,track_circuit,SNT,DIV01,single,16.78,185,180,1.028,10.2,4,2,15,monsoon,1,0,0.675,0.875,0.3982
TRA01242,8,track_circuit,SNT,DIV01,single,16.87,215,180,1.194,10.2,4,2,16,monsoon,1,1,0.675,0.875,0.498
TRA01242,9,track_circuit,SNT,DIV01,single,16.95,1,180,0.006,10.2,4,3,0,post_monsoon,0,0,0.675,0.875,0.0
TRA01242,10,track_circuit,SNT,DIV01,single,17.03,31,180,0.172,10.2,4,3,1,post_monsoon,0,0,0.675,0.875,0.0085
TRA01242,11,track_circuit,SNT,DIV01,single,17.12,61,180,0.339,10.2,4,3,2,post_monsoon,0,0,0.675,0.875,0.0345
TRA01242,12,track_circuit,SNT,DIV01,single,17.2,91,180,0.506,10.2,4,3,3,winter,0,0,0.675,0.875,0.0772
TRA01242,13,track_circuit,SNT,DIV01,single,17.28,121,180,0.672,10.2,4,3,4,winter,0,0,0.675,0.875,0.1337
TRA01242,14,track_circuit,SNT,DIV01,single,17.37,151,180,0.839,10.2,4,3,5,winter,0,1,0.675,0.875,0.1997
TRA01242,15,track_circuit,SNT,DIV01,single,17.45,0,180,0.0,10.2,4,4,0,summer,0,0,0.675,0.875,0.0
TRA01242,16,track_circuit,SNT,DIV01,single,17.53,30,180,0.167,10.2,4,4,1,summer,0,0,0.675,0.875,0.0087
TRA01242,17,track_circuit,SNT,DIV01,single,17.62,60,180,0.333,10.2,4,4,2,summer,1,1,0.675,0.875,0.0582
TRA01242,18,track_circuit,SNT,DIV01,single,17.7,11,180,0.061,10.2,4,5,0,monsoon,1,0,0.675,0.875,0.0018
TRA01242,19,track_circuit,SNT,DIV01,single,17.78,41,180,0.228,10.2,4,5,1,monsoon,1,0,0.675,0.875,0.0289
TRA01242,20,track_circuit,SNT,DIV01,single,17.87,71,180,0.394,10.2,4,5,2,monsoon,1,0,0.675,0.875,0.0892
TRA01242,21,track_circuit,SNT,DIV01,single,17.95,101,180,0.561,10.2,4,5,3,post_monsoon,0,0,0.675,0.875,0.1135
TRA01242,22,track_circuit,SNT,DIV01,single,18.03,131,180,0.728,10.2,4,5,4,post_monsoon,0,0,0.675,0.875,0.1857
TRA01242,23,track_circuit,SNT,DIV01,single,18.12,161,180,0.894,10.2,4,5,5,post_monsoon,0,0,0.675,0.875,0.2673
TRA01243,0,track_circuit,SNT,DIV01,single,26.5,125,180,0.694,10.2,4,3,28,winter,0,0,0.747,0.728,0.161
TRA01243,1,track_circuit,SNT,DIV01,single,26.58,155,180,0.861,10.2,4,3,29,winter,0,1,0.747,0.728,0.2367
TRA01243,2,track_circuit,SNT,DIV01,single,26.67,0,180,0.0,10.2,4,4,0,winter,0,0,0.747,0.728,0.0
TRA01243,3,track_circuit,SNT,DIV01,single,26.75,30,180,0.167,10.2,4,4,1,summer,0,0,0.747,0.728,0.0099
TRA01243,4,track_circuit,SNT,DIV01,single,26.83,60,180,0.333,10.2,4,4,2,summer,0,0,0.747,0.728,0.0416
TRA01243,5,track_circuit,SNT,DIV01,single,26.92,90,180,0.5,10.2,4,4,3,summer,1,1,0.747,0.728,0.1525
TRA01243,6,track_circuit,SNT,DIV01,single,27.0,7,180,0.039,10.2,4,5,0,monsoon,1,0,0.747,0.728,0.0008
TRA01243,7,track_circuit,SNT,DIV01,single,27.08,37,180,0.206,10.2,4,5,1,monsoon,1,0,0.747,0.728,0.027
TRA01243,8,track_circuit,SNT,DIV01,single,27.17,67,180,0.372,10.2,4,5,2,monsoon,1,0,0.747,0.728,0.0919
TRA01243,9,track_circuit,SNT,DIV01,single,27.25,97,180,0.539,10.2,4,5,3,post_monsoon,0,1,0.747,0.728,0.1189
TRA01243,10,track_circuit,SNT,DIV01,single,27.33,13,180,0.072,10.2,4,6,0,post_monsoon,0,0,0.747,0.728,0.002
TRA01243,11,track_circuit,SNT,DIV01,single,27.42,43,180,0.239,10.2,4,6,1,post_monsoon,0,0,0.747,0.728,0.0247
TRA01243,12,track_circuit,SNT,DIV01,single,27.5,73,180,0.406,10.2,4,6,2,winter,0,1,0.747,0.728,0.0731
TRA01243,13,track_circuit,SNT,DIV01,single,27.58,3,180,0.017,10.2,4,7,0,winter,0,0,0.747,0.728,0.0001
TRA01243,14,track_circuit,SNT,DIV01,single,27.67,33,180,0.183,10.2,4,7,1,winter,0,0,0.747,0.728,0.0153
TRA01243,15,track_circuit,SNT,DIV01,single,27.75,63,180,0.35,10.2,4,7,2,summer,0,0,0.747,0.728,0.0584
TRA01243,16,track_circuit,SNT,DIV01,single,27.83,93,180,0.517,10.2,4,7,3,summer,0,0,0.747,0.728,0.1276
TRA01243,17,track_circuit,SNT,DIV01,single,27.92,123,180,0.683,10.2,4,7,4,summer,1,0,0.747,0.728,0.3533
TRA01243,18,track_circuit,SNT,DIV01,single,28.0,153,180,0.85,10.2,4,7,5,monsoon,1,0,0.747,0.728,0.5236
TRA01243,19,track_circuit,SNT,DIV01,single,28.08,183,180,1.017,10.2,4,7,6,monsoon,1,0,0.747,0.728,0.7048
TRA01243,20,track_circuit,SNT,DIV01,single,28.17,213,180,1.183,10.2,4,7,7,monsoon,1,1,0.747,0.728,0.8849
TRA01243,21,track_circuit,SNT,DIV01,single,28.25,3,180,0.017,10.2,4,8,0,post_monsoon,0,0,0.747,0.728,0.0001
TRA01243,22,track_circuit,SNT,DIV01,single,28.33,33,180,0.183,10.2,4,8,1,post_monsoon,0,1,0.747,0.728,0.0165
TRA01243,23,track_circuit,SNT,DIV01,single,28.42,1,180,0.006,10.2,4,9,0,post_monsoon,0,0,0.747,0.728,0.0
TRA01244,0,track_circuit,SNT,DIV01,single,16.1,13,180,0.072,10.2,4,0,19,winter,0,0,0.778,0.507,0.001
TRA01244,1,track_circuit,SNT,DIV01,single,16.18,43,180,0.239,10.2,4,0,20,winter,0,0,0.778,0.507,0.0123
TRA01244,2,track_circuit,SNT,DIV01,single,16.27,73,180,0.406,10.2,4,0,21,winter,0,0,0.778,0.507,0.0364
TRA01244,3,track_circuit,SNT,DIV01,single,16.35,103,180,0.572,10.2,4,0,22,summer,0,1,0.778,0.507,0.072
TRA01244,4,track_circuit,SNT,DIV01,single,16.43,1,180,0.006,10.2,4,1,0,summer,0,0,0.778,0.507,0.0
TRA01244,5,track_circuit,SNT,DIV01,single,16.52,31,180,0.172,10.2,4,1,1,summer,1,0,0.778,0.507,0.012
TRA01244,6,track_circuit,SNT,DIV01,single,16.6,61,180,0.339,10.2,4,1,2,monsoon,1,0,0.778,0.507,0.0486
TRA01244,7,track_circuit,SNT,DIV01,single,16.68,91,180,0.506,10.2,4,1,3,monsoon,1,0,0.778,0.507,0.1087
TRA01244,8,track_circuit,SNT,DIV01,single,16.77,121,180,0.672,10.2,4,1,4,monsoon,1,0,0.778,0.507,0.1882
TRA01244,9,track_circuit,SNT,DIV01,single,16.85,151,180,0.839,10.2,4,1,5,post_monsoon,0,0,0.778,0.507,0.1659
TRA01244,10,track_circuit,SNT,DIV01,single,16.93,181,180,1.006,10.2,4,1,6,post_monsoon,0,1,0.778,0.507,0.2246
TRA01244,11,track_circuit,SNT,DIV01,single,17.02,11,180,0.061,10.2,4,2,0,post_monsoon,0,0,0.778,0.507,0.0009
TRA01244,12,track_circuit,SNT,DIV01,single,17.1,41,180,0.228,10.2,4,2,1,winter,0,0,0.778,0.507,0.0142
